Timestamp,Time of Day (min),Weather ID (#),Model,Label,Confidence (%),Size (px^2),AEB (bool),DTC (m),Throttle (%),Steering (%),Brake (%),Handbrake (%),PosX (m),PosY (m),PosZ (m),RotX (rad),RotY (rad),RotZ (rad),Collisions (#)
2024-03-10 00:03:05,1080,6,yolov2-tiny,,0.0,,0,73.08716097920347,0.0,0.0,0.0,0.0,519.84,-18.52,348.8,0.0,-0.005,2.094,0
2024-03-10 00:03:07,1080,6,yolov2-tiny,,0.0,,0,73.0837802046391,0.25,0.0,0.0,0.0,519.838,-18.517,348.794,0.019,6.279,2.094,0
2024-03-10 00:03:09,1080,6,yolov2-tiny,,0.0,,0,73.07859522459366,0.25,0.0,0.0,0.0,519.836,-18.512,348.79,0.016,6.278,2.094,0
2024-03-10 00:03:10,1080,6,yolov2-tiny,,0.0,,0,73.06454688150747,0.25,0.0,0.0,0.0,519.827,-18.501,348.791,0.013,6.278,2.094,0
2024-03-10 00:03:12,1080,6,yolov2-tiny,,0.0,,0,73.03001608927659,0.25,0.0,0.0,0.0,519.81,-18.471,348.793,0.016,6.278,2.094,0
2024-03-10 00:03:14,1080,6,yolov2-tiny,,0.0,,0,72.97448322530283,0.25,0.0,0.0,0.0,519.782,-18.423,348.793,0.015,6.278,2.095,0
2024-03-10 00:03:16,1080,6,yolov2-tiny,,0.0,,0,72.89887243983958,0.25,0.0,0.0,0.0,519.745,-18.357,348.793,0.015,6.277,2.095,0
2024-03-10 00:03:18,1080,6,yolov2-tiny,,0.0,,0,72.83611325434656,0.25,0.0,0.0,0.0,519.713,-18.303,348.794,0.015,6.277,2.095,0
2024-03-10 00:03:21,1080,6,yolov2-tiny,,0.0,,0,72.72331489969365,0.25,0.0,0.0,0.0,519.657,-18.205,348.794,0.015,6.277,2.095,0
2024-03-10 00:03:22,1080,6,yolov2-tiny,,0.0,,0,72.58754488891327,0.25,0.0,0.0,0.0,519.588,-18.088,348.795,0.014,6.276,2.095,0
2024-03-10 00:03:24,1080,6,yolov2-tiny,,0.0,,0,72.48649237616618,0.25,0.0,0.0,0.0,519.54,-17.999,348.796,0.014,6.276,2.095,0
2024-03-10 00:03:26,1080,6,yolov2-tiny,,0.0,,0,72.31266869643245,0.25,0.0,0.0,0.0,519.452,-17.849,348.797,0.013,6.275,2.095,0
2024-03-10 00:03:28,1080,6,yolov2-tiny,,0.0,,0,72.11613196781981,0.25,0.0,0.0,0.0,519.355,-17.678,348.799,0.012,6.274,2.095,0
2024-03-10 00:03:30,1080,6,yolov2-tiny,,0.0,,0,71.89442908181415,0.25,0.0,0.0,0.0,519.244,-17.486,348.801,0.012,6.273,2.095,0
2024-03-10 00:03:33,1080,6,yolov2-tiny,,0.0,,0,71.6485560147586,0.25,0.0,0.0,0.0,519.121,-17.273,348.803,0.012,6.273,2.095,0
2024-03-10 00:03:35,1080,6,yolov2-tiny,,0.0,,0,71.47309388853962,0.25,0.0,0.0,0.0,519.035,-17.12,348.805,0.012,6.272,2.095,0
