Timestamp,Time of Day (min),Weather ID (#),Model,Label,Confidence (%),Size (px^2),AEB (bool),DTC (m),Throttle (%),Steering (%),Brake (%),Handbrake (%),PosX (m),PosY (m),PosZ (m),RotX (rad),RotY (rad),RotZ (rad),Collisions (#)
2024-03-10 00:35:35,0,3,yolov3-tiny,,0.0,,0,73.08716097920347,0.0,0.0,0.0,0.0,519.84,-18.52,348.8,0.0,-0.005,2.094,0
2024-03-10 00:35:37,0,3,yolov3-tiny,,0.0,,0,73.0837802046391,0.25,0.0,0.0,0.0,519.838,-18.517,348.794,0.019,6.279,2.094,0
2024-03-10 00:35:37,0,3,yolov3-tiny,,0.0,,0,73.07859522459366,0.25,0.0,0.0,0.0,519.836,-18.512,348.79,0.016,6.278,2.094,0
2024-03-10 00:35:38,0,3,yolov3-tiny,,0.0,,0,73.06454688150747,0.25,0.0,0.0,0.0,519.827,-18.501,348.791,0.013,6.278,2.094,0
2024-03-10 00:35:38,0,3,yolov3-tiny,,0.0,,0,73.04340144051346,0.25,0.0,0.0,0.0,519.816,-18.483,348.793,0.016,6.278,2.094,0
2024-03-10 00:35:39,0,3,yolov3-tiny,,0.0,,0,72.99605486599944,0.25,0.0,0.0,0.0,519.794,-18.441,348.793,0.014,6.278,2.095,0
2024-03-10 00:35:41,0,3,yolov3-tiny,,0.0,,0,72.92650959699085,0.25,0.0,0.0,0.0,519.757,-18.382,348.793,0.015,6.278,2.095,0
2024-03-10 00:35:43,0,3,yolov3-tiny,,0.0,,0,72.83611325434656,0.25,0.0,0.0,0.0,519.713,-18.303,348.794,0.015,6.277,2.095,0
2024-03-10 00:35:45,0,3,yolov3-tiny,,0.0,,0,72.72331489969365,0.25,0.0,0.0,0.0,519.657,-18.205,348.794,0.015,6.277,2.095,0
2024-03-10 00:35:46,0,3,yolov3-tiny,,0.0,,0,72.63551827446409,0.25,0.0,0.0,0.0,519.613,-18.129,348.795,0.014,6.276,2.095,0
2024-03-10 00:35:49,0,3,yolov3-tiny,,0.0,,0,72.48649237616618,0.25,0.0,0.0,0.0,519.54,-17.999,348.796,0.014,6.276,2.095,0
2024-03-10 00:35:51,0,3,yolov3-tiny,,0.0,,0,72.31266869643245,0.25,0.0,0.0,0.0,519.452,-17.849,348.797,0.013,6.275,2.095,0
2024-03-10 00:35:53,0,3,yolov3-tiny,,0.0,,0,72.11613196781981,0.25,0.0,0.0,0.0,519.355,-17.678,348.799,0.012,6.274,2.095,0
2024-03-10 00:35:55,0,3,yolov3-tiny,,0.0,,0,71.89442908181415,0.25,0.0,0.0,0.0,519.244,-17.486,348.801,0.012,6.273,2.095,0
2024-03-10 00:35:57,0,3,yolov3-tiny,,0.0,,0,71.6485560147586,0.25,0.0,0.0,0.0,519.121,-17.273,348.803,0.012,6.273,2.095,0
2024-03-10 00:36:00,0,3,yolov3-tiny,,0.0,,0,71.37947226619153,0.25,0.0,0.0,0.0,518.988,-17.039,348.806,0.012,6.272,2.095,0
2024-03-10 00:36:03,0,3,yolov3-tiny,,0.0,,0,71.08435644359456,0.25,0.0,0.0,0.0,518.841,-16.783,348.809,0.012,6.271,2.095,0
2024-03-10 00:36:06,0,3,yolov3-tiny,,0.0,,0,70.76403864251954,0.25,0.0,0.0,0.0,518.68,-16.506,348.813,0.012,6.269,2.095,0
2024-03-10 00:36:09,0,3,yolov3-tiny,,0.0,,0,70.53846749823818,0.25,0.0,0.0,0.0,518.57,-16.309,348.816,0.012,6.268,2.095,0
2024-03-10 00:36:12,0,3,yolov3-tiny,,0.0,,0,70.17593140814019,0.25,0.0,0.0,0.0,518.387,-15.996,348.822,0.011,6.267,2.095,0
2024-03-10 00:36:14,0,3,yolov3-tiny,,0.0,,0,69.79022169330027,0.25,0.0,0.0,0.0,518.194,-15.662,348.828,0.01,6.265,2.095,0
2024-03-10 00:36:17,0,3,yolov3-tiny,,0.0,,0,69.38266579629236,0.25,0.0,0.0,0.0,517.992,-15.308,348.835,0.01,6.264,2.095,0
2024-03-10 00:36:19,0,3,yolov3-tiny,,0.0,,0,69.09537082902153,0.25,0.0,0.0,0.0,517.847,-15.06,348.841,0.01,6.264,2.095,0
2024-03-10 00:36:20,0,3,yolov3-tiny,,0.0,,0,68.64932084878916,0.25,0.0,0.0,0.0,517.627,-14.672,348.85,0.009,6.262,2.095,0
2024-03-10 00:36:21,0,3,yolov3-tiny,,0.0,,0,68.33459313554152,0.25,0.0,0.0,0.0,517.467,-14.401,348.857,0.009,6.26,2.095,0
2024-03-10 00:36:22,0,3,yolov3-tiny,,0.0,,0,68.0134317910808,0.25,0.0,0.0,0.0,517.308,-14.122,348.864,0.009,6.259,2.095,0
2024-03-10 00:36:24,0,3,yolov3-tiny,,0.0,,0,67.68052760580402,0.25,0.0,0.0,0.0,517.141,-13.834,348.87,0.008,6.258,2.095,0
2024-03-10 00:36:25,0,3,yolov3-tiny,,0.0,,0,67.16558035928821,0.25,0.0,0.0,0.0,516.884,-13.388,348.885,0.007,6.257,2.095,0
2024-03-10 00:36:27,0,3,yolov3-tiny,,0.0,,0,66.62956109715867,0.25,0.0,0.0,0.0,516.616,-12.924,348.9,0.007,6.255,2.095,0
2024-03-10 00:36:28,0,3,yolov3-tiny,,0.0,,0,66.07339005984183,0.25,0.0,0.0,0.0,516.339,-12.442,348.917,0.007,6.251,2.095,0
2024-03-10 00:36:30,0,3,yolov3-tiny,,0.0,,0,65.49780448992168,0.25,0.0,0.0,0.0,516.051,-11.944,348.936,0.006,6.248,2.095,0
