Node Name,CPU Cores,CPU Usage (%),Memory Usage (MiB),Memory Usage (%),GPU Index,GPU Name,GPU Usage (%),GPU Memory Usage (%),GPU Memory Total (MiB),GPU Memory Usage (MiB),GPU Power Usage (W)
tw0004.dev.rcd.clemson.edu,41097,64,103771,40,0,NVIDIA A100 80GB PCIe,100,2,81920,18173,145.23
tw0004.dev.rcd.clemson.edu,41097,64,103771,40,0,NVIDIA A100 80GB PCIe,100,2,81920,18173,149.28
tw0004.dev.rcd.clemson.edu,41097,64,103771,40,0,NVIDIA A100 80GB PCIe,100,1,81920,18173,139.49
tw0004.dev.rcd.clemson.edu,41014,64,104655,40,0,NVIDIA A100 80GB PCIe,100,2,81920,18173,139.92
tw0004.dev.rcd.clemson.edu,41014,64,104655,40,0,NVIDIA A100 80GB PCIe,100,2,81920,18170,145.61
tw0004.dev.rcd.clemson.edu,39032,60,105070,40,0,NVIDIA A100 80GB PCIe,100,2,81920,18166,146.40
tw0004.dev.rcd.clemson.edu,40953,63,105895,41,0,NVIDIA A100 80GB PCIe,100,1,81920,18173,144.04
tw0004.dev.rcd.clemson.edu,40953,63,105895,41,0,NVIDIA A100 80GB PCIe,100,2,81920,18166,151.27
tw0004.dev.rcd.clemson.edu,40330,63,106367,41,0,NVIDIA A100 80GB PCIe,100,2,81920,18173,142.29
tw0004.dev.rcd.clemson.edu,40330,63,106367,41,0,NVIDIA A100 80GB PCIe,100,2,81920,18173,144.04
tw0004.dev.rcd.clemson.edu,40151,62,107144,41,0,NVIDIA A100 80GB PCIe,100,2,81920,18162,130.62
tw0004.dev.rcd.clemson.edu,40151,62,107144,41,0,NVIDIA A100 80GB PCIe,100,2,81920,18162,142.33
tw0004.dev.rcd.clemson.edu,42170,65,107583,41,0,NVIDIA A100 80GB PCIe,100,1,81920,18170,144.69
tw0004.dev.rcd.clemson.edu,42170,65,107583,41,0,NVIDIA A100 80GB PCIe,100,2,81920,18173,134.17
tw0004.dev.rcd.clemson.edu,41088,64,108466,42,0,NVIDIA A100 80GB PCIe,100,2,81920,18170,144.80
tw0004.dev.rcd.clemson.edu,41088,64,108466,42,0,NVIDIA A100 80GB PCIe,100,2,81920,18166,145.48
tw0004.dev.rcd.clemson.edu,41088,64,108466,42,0,NVIDIA A100 80GB PCIe,100,2,81920,18170,141.77
tw0004.dev.rcd.clemson.edu,41854,65,108918,42,0,NVIDIA A100 80GB PCIe,100,2,81920,18170,140.68
tw0004.dev.rcd.clemson.edu,41854,65,108918,42,0,NVIDIA A100 80GB PCIe,100,2,81920,18166,147.63
tw0004.dev.rcd.clemson.edu,39969,62,109707,42,0,NVIDIA A100 80GB PCIe,100,2,81920,18166,135.20
tw0004.dev.rcd.clemson.edu,39969,62,109707,42,0,NVIDIA A100 80GB PCIe,100,2,81920,18166,136.44
tw0004.dev.rcd.clemson.edu,41652,65,110097,42,0,NVIDIA A100 80GB PCIe,100,2,81920,18170,145.73
tw0004.dev.rcd.clemson.edu,41652,65,110097,42,0,NVIDIA A100 80GB PCIe,100,2,81920,18170,141.79
tw0004.dev.rcd.clemson.edu,40644,63,110857,43,0,NVIDIA A100 80GB PCIe,100,2,81920,18166,138.52
tw0004.dev.rcd.clemson.edu,40644,63,110857,43,0,NVIDIA A100 80GB PCIe,100,2,81920,18162,132.00
tw0004.dev.rcd.clemson.edu,40644,63,110857,43,0,NVIDIA A100 80GB PCIe,100,2,81920,18170,144.75
tw0004.dev.rcd.clemson.edu,40741,63,111242,43,0,NVIDIA A100 80GB PCIe,100,2,81920,18162,143.27
tw0004.dev.rcd.clemson.edu,40741,63,111242,43,0,NVIDIA A100 80GB PCIe,100,2,81920,18173,140.11
tw0004.dev.rcd.clemson.edu,40837,63,111983,43,0,NVIDIA A100 80GB PCIe,100,2,81920,18166,137.60
tw0004.dev.rcd.clemson.edu,40837,63,111983,43,0,NVIDIA A100 80GB PCIe,100,2,81920,18173,136.15
