Node Name,CPU Cores,CPU Usage (%),Memory Usage (MiB),Memory Usage (%),GPU Index,GPU Name,GPU Usage (%),GPU Memory Usage (%),GPU Memory Total (MiB),GPU Memory Usage (MiB),GPU Power Usage (W)
tw0004.dev.rcd.clemson.edu,41923,65,110016,42,0,NVIDIA A100 80GB PCIe,100,2,81920,18120,150.21
tw0004.dev.rcd.clemson.edu,41923,65,110016,42,0,NVIDIA A100 80GB PCIe,100,2,81920,18124,137.42
tw0004.dev.rcd.clemson.edu,41923,65,110016,42,0,NVIDIA A100 80GB PCIe,100,2,81920,18124,145.39
tw0004.dev.rcd.clemson.edu,41487,64,110939,43,0,NVIDIA A100 80GB PCIe,100,2,81920,18136,140.85
tw0004.dev.rcd.clemson.edu,41487,64,110939,43,0,NVIDIA A100 80GB PCIe,100,2,81920,18128,150.32
tw0004.dev.rcd.clemson.edu,41487,64,110939,43,0,NVIDIA A100 80GB PCIe,100,2,81920,18128,141.24
tw0004.dev.rcd.clemson.edu,42072,65,111366,43,0,NVIDIA A100 80GB PCIe,100,2,81920,18116,146.15
tw0004.dev.rcd.clemson.edu,42072,65,111366,43,0,NVIDIA A100 80GB PCIe,100,2,81920,18131,144.42
tw0004.dev.rcd.clemson.edu,41443,64,112111,43,0,NVIDIA A100 80GB PCIe,100,2,81920,18123,164.94
tw0004.dev.rcd.clemson.edu,41443,64,112111,43,0,NVIDIA A100 80GB PCIe,100,2,81920,18135,143.56
tw0004.dev.rcd.clemson.edu,42083,65,112456,43,0,NVIDIA A100 80GB PCIe,100,2,81920,18123,146.93
tw0004.dev.rcd.clemson.edu,42083,65,112456,43,0,NVIDIA A100 80GB PCIe,100,2,81920,18120,141.26
tw0004.dev.rcd.clemson.edu,40881,63,113180,44,0,NVIDIA A100 80GB PCIe,100,2,81920,18123,150.74
tw0004.dev.rcd.clemson.edu,40881,63,113180,44,0,NVIDIA A100 80GB PCIe,100,2,81920,18123,148.01
tw0004.dev.rcd.clemson.edu,40975,64,113536,44,0,NVIDIA A100 80GB PCIe,100,2,81920,18103,147.90
tw0004.dev.rcd.clemson.edu,40975,64,113536,44,0,NVIDIA A100 80GB PCIe,100,1,81920,18052,142.38
tw0004.dev.rcd.clemson.edu,41270,64,114258,44,0,NVIDIA A100 80GB PCIe,100,1,81920,18095,154.81
tw0004.dev.rcd.clemson.edu,41270,64,114258,44,0,NVIDIA A100 80GB PCIe,100,1,81920,18091,147.56
tw0004.dev.rcd.clemson.edu,42114,65,114600,44,0,NVIDIA A100 80GB PCIe,100,2,81920,18088,156.96
tw0004.dev.rcd.clemson.edu,42114,65,114600,44,0,NVIDIA A100 80GB PCIe,100,2,81920,18099,143.95
tw0004.dev.rcd.clemson.edu,42121,65,114956,44,0,NVIDIA A100 80GB PCIe,100,2,81920,18095,153.25
tw0004.dev.rcd.clemson.edu,42121,65,114956,44,0,NVIDIA A100 80GB PCIe,100,2,81920,18095,148.71
tw0004.dev.rcd.clemson.edu,41771,65,115644,44,0,NVIDIA A100 80GB PCIe,100,2,81920,18096,157.92
tw0004.dev.rcd.clemson.edu,41277,64,116037,45,0,NVIDIA A100 80GB PCIe,100,2,81920,18067,147.29
tw0004.dev.rcd.clemson.edu,41277,64,116037,45,0,NVIDIA A100 80GB PCIe,100,2,81920,18056,152.27
tw0004.dev.rcd.clemson.edu,41277,64,116037,45,0,NVIDIA A100 80GB PCIe,100,2,81920,18067,150.85
